address_id,customer_id,line1,line2,city,state,postal_code,country,is_default
1739,2959,43040 Kyle Squares Apt. 902,Suite 783,Melissaburgh,MO,23745,USA,True
1740,3432,364 Mitchell Streets,Suite 460,Lake Allison,IA,63422,USA,False
1741,1639,29195 Hayley Passage Apt. 371,Apt. 326,Port Ryan,WA,84922,USA,False
1742,4975,3022 Kent Corners Suite 114,Apt. 493,Waltontown,VT,69636,USA,True
1743,902,192 Phillips Fork Suite 713,Suite 494,Port Joelmouth,ME,94558,USA,True
1744,3042,300 Brenda Manor,Apt. 144,Sarahstad,GA,58109,USA,False
1745,1400,15448 Phillips Fork,Suite 337,Lake Jacqueline,NM,96753,USA,True
1746,3344,93952 King Land Suite 265,Suite 845,South Meghan,AR,77898,USA,True
1747,4955,4703 Ruben Stream Apt. 956,Apt. 669,Olivialand,AR,53066,USA,True
1748,672,306 Laura Crossroad Suite 153,Suite 076,Samuelshire,NV,06180,USA,True
1749,3301,06910 Betty Port,Suite 687,Charlesside,AZ,52334,USA,False
1750,888,57499 Wong Mountains Suite 909,Apt. 215,New Nicoleland,AK,56925,USA,True
1751,2906,11171 Troy Bridge,Suite 320,Brandonton,AS,59712,USA,True
1752,43,58723 Michael Expressway Suite 357,Apt. 574,East Charles,ME,95448,USA,True
1753,1987,322 Ronald Key,Apt. 819,Brandonside,FL,94925,USA,False
1754,3926,749 Christopher Row Suite 415,Apt. 229,Williamsberg,VI,22845,USA,False
1755,805,204 Melissa Manor Suite 899,Apt. 614,Sandersfurt,WI,85872,USA,True
1756,2853,26292 Mcgrath Throughway Suite 722,Apt. 830,Port Isabella,MI,03678,USA,False
1757,307,4250 Andrew Rapid Suite 658,Apt. 592,Douglasberg,ME,35477,USA,False
1758,3837,15285 Frazier Mews,Apt. 730,Smithburgh,FL,93982,USA,False
1759,2789,8670 Patricia Row,Apt. 628,Danielview,TX,33312,USA,True
1760,972,7845 Lauren Lake Suite 462,Apt. 705,East Shane,PW,29251,USA,True
1761,2389,1813 Lucas Coves,Apt. 905,Wilkinshaven,VA,88794,USA,True
1762,28,712 Shea Underpass Apt. 659,Suite 919,Karenfort,FL,65766,USA,True
1763,2229,18198 Webb Radial Apt. 972,Suite 149,Bellburgh,NY,57274,USA,False
1764,2166,98175 Matthew Coves,Apt. 327,West Michael,VA,04824,USA,True
1765,2296,647 Taylor Spring Apt. 388,Apt. 936,Thompsonhaven,ID,92186,USA,True
1766,3894,480 Patel Mountains,Suite 171,North Mary,ND,29244,USA,True
1767,102,240 Andrea Square Suite 577,Apt. 029,Mooretown,MO,37149,USA,True
1768,95,9441 Wright Drives Suite 740,Suite 887,Lake Christopherland,PR,72470,USA,False
1769,1224,646 Collins Plains,Suite 892,Jasminemouth,VI,58898,USA,True
1770,1034,030 Thomas Curve Suite 086,Apt. 933,North Dawn,MA,04484,USA,True
1771,4204,29215 Cathy Rapid,Suite 285,Sarahtown,LA,97275,USA,True
1772,2904,8506 Hawkins Viaduct Apt. 393,Apt. 831,Chapmanhaven,ID,71436,USA,True
1773,2779,2998 Michaela Extensions Apt. 224,Suite 432,Lake Tiffanyberg,ND,58412,USA,True
1774,1041,749 Reid Dale Suite 245,Suite 530,Michaelbury,NM,04898,USA,False
1775,3219,565 Timothy Trace Suite 447,Suite 424,South Jessicaside,VI,85922,USA,True
1776,4357,384 Holland Highway Apt. 626,Suite 638,New Jessicashire,MT,05923,USA,True
1777,2954,2005 Clark Spring Suite 191,Apt. 913,Rodriguezshire,KS,93789,USA,False
1778,1004,680 Pamela Lodge Apt. 942,Apt. 190,Garciafurt,MA,33831,USA,True
1779,1198,602 Donna Stream,Suite 419,Marissamouth,NJ,41595,USA,True
1780,3516,0194 Hodge Orchard Suite 033,Suite 568,Traciland,AL,46978,USA,True
1781,3343,706 Zachary Ways,Apt. 829,West Tiffanyview,MS,12696,USA,True
1782,254,6594 Ruiz Spurs Suite 825,Apt. 620,West Lori,NE,89042,USA,True
1783,4357,2220 Kathleen Mountains Apt. 457,Suite 514,Michellestad,VT,19679,USA,False
1784,33,995 Humphrey Pike Suite 189,Suite 932,Port Colleenchester,WV,09239,USA,False
1785,3465,866 Mccall Stravenue,Apt. 088,New Laura,MA,05309,USA,True
1786,412,1813 Rodriguez Ranch,Suite 040,East Brittanyside,SC,54369,USA,True
1787,4828,98580 Kathryn Roads Apt. 329,Suite 951,West Michael,MO,23203,USA,True
1788,1114,748 Thompson Green,Suite 747,Lake Johnville,AS,84066,USA,True
1789,2767,155 Lee Village,Apt. 353,New Brookehaven,VA,99617,USA,True
1790,595,047 Dickerson Wall,Apt. 647,Gardnerton,OK,68102,USA,False
1791,2473,460 Jill Inlet Suite 406,Suite 378,Paulaborough,VI,10385,USA,True
1792,1057,3129 Joshua Ridge Suite 003,Apt. 580,North Daniel,HI,30379,USA,True
1793,2041,6413 Ana Village,Apt. 770,Port James,KY,10060,USA,True
1794,3443,2136 Wayne Pine,Suite 474,North Johnport,MD,19221,USA,True
1795,3164,65601 Jason Inlet Apt. 822,Suite 188,Port Erica,MN,22616,USA,True
1796,2567,887 Molly Lodge Suite 129,Suite 563,Martinfort,AR,23322,USA,True
1797,221,07914 Martinez Freeway Apt. 328,Suite 401,New Tanyaville,DE,37825,USA,True
1798,2691,0848 Oconnor Hollow Apt. 519,Apt. 396,Joshuahaven,DE,92190,USA,True
1799,1720,64667 Oconnor Avenue Suite 130,Suite 406,South Robertview,NM,53361,USA,False
1800,642,3759 Gould Well,Apt. 781,Carriefort,MH,12947,USA,False
1801,4805,9633 Alyssa Knolls,Suite 736,Allenmouth,MD,73551,USA,True
1802,1919,58611 Jillian Path Apt. 082,Apt. 088,Walterbury,PW,96674,USA,False
1803,589,5359 Rogers Drive Suite 226,Apt. 985,Foxton,CO,28390,USA,True
1804,1049,1404 Scott Crescent Suite 748,Suite 805,East Philipchester,GU,47044,USA,False
1805,4157,223 Day Stravenue,Apt. 040,West Jennifer,MH,44788,USA,True
1806,1389,729 Lynch Plains Apt. 800,Suite 668,Taylorfort,PW,04561,USA,True
1807,2739,4612 Johnson Plains,Apt. 188,North Michele,MN,54756,USA,True
1808,4393,679 Deborah Creek Apt. 089,Apt. 500,West Crystalfort,PA,14727,USA,False
1809,3747,2368 Sullivan Trail Suite 851,Apt. 025,South Michaelfort,CA,13580,USA,True
1810,4171,1788 Curtis Glens,Apt. 209,North Sandra,AK,78383,USA,True
1811,4369,840 Ochoa Forge,Apt. 031,Jamesborough,SC,65976,USA,True
1812,969,378 Velez Green Suite 408,Suite 140,Ellisport,NM,02351,USA,True
1813,750,1172 Lewis Overpass,Suite 760,Douglasberg,NC,80706,USA,True
1814,2925,4915 Adams Extensions,Apt. 808,Lisamouth,NM,71126,USA,True
1815,4308,093 Donna Mission Suite 270,Apt. 808,North Jeffmouth,OH,20031,USA,True
1816,3439,374 Rodney Mountains,Apt. 027,North Michele,DE,75727,USA,False
1817,2430,28950 Johnny Locks,Apt. 241,Patriciabury,PW,31554,USA,True
1818,1103,5835 Anthony Orchard,Suite 326,South William,TX,19240,USA,True
1819,3245,24407 Little Groves,Suite 466,West Jasontown,AS,98905,USA,False
1820,2975,251 Peggy Hills,Apt. 788,North Gregory,WY,10365,USA,False
1821,4609,00146 Reilly Summit Suite 280,Suite 372,Rioston,VI,82529,USA,True
1822,705,033 Wilson Gardens,Apt. 783,Lake Katherine,VT,32275,USA,False
1823,3743,225 Alyssa Oval Suite 263,Apt. 323,Lake Matthewtown,FL,64775,USA,True
1824,4173,834 Charles Ridges Suite 137,Apt. 716,North Annemouth,IA,54473,USA,True
1825,2227,31310 Jack Prairie,Apt. 625,Barrton,NV,04184,USA,True
1826,2057,815 Alexander Shores,Apt. 890,North Rodney,PR,52148,USA,True
1827,1888,03994 Wilcox Coves Suite 771,Apt. 828,Derekfurt,SD,21496,USA,False
1828,169,72036 Dennis Overpass,Suite 000,North Paul,DE,59792,USA,True
1829,656,7022 Richard Crescent,Suite 964,Donnaberg,AS,98370,USA,False
1830,4174,4267 Kirsten Dam Apt. 359,Suite 948,North Brian,GA,34031,USA,True
1831,1479,011 Rodgers Meadow,Suite 562,Feliciastad,ND,07078,USA,True
1832,3772,000 Woodward Hollow Apt. 116,Apt. 631,Lawsonstad,TN,24738,USA,False
1833,4954,3268 Flynn Cliffs Suite 286,Suite 051,Matthewstown,WY,31669,USA,True
1834,3200,3871 Cynthia Divide,Suite 677,East Andreton,NJ,14709,USA,False
1835,3231,298 Brenda Camp,Suite 696,Lake David,AS,77648,USA,False
1836,116,60407 Rhodes Points,Apt. 766,Danielburgh,MH,48619,USA,True
1837,796,94227 Phillip Drives Suite 767,Suite 731,Peterport,LA,32054,USA,True
1838,3221,2016 Jennifer Manors Suite 701,Suite 391,New Debra,MI,85758,USA,True
1839,4149,6380 Murphy Knoll Apt. 710,Suite 190,Jasontown,WV,27822,USA,True
1840,4354,86284 Cochran Islands,Apt. 387,Port Glendaside,PW,95053,USA,True
1841,4616,75244 Jason Highway Apt. 451,Apt. 725,East Sandra,CA,80593,USA,True
1842,1869,88169 Adams Meadow Suite 769,Suite 828,Tonyamouth,NH,54905,USA,True
1843,656,20669 Graves Summit Apt. 560,Apt. 212,West Emily,MT,76484,USA,False
1844,1559,805 Chambers Garden Suite 010,Suite 167,Dianeside,TN,70805,USA,True
1845,4247,8763 Paula Estate,Apt. 551,Anthonymouth,AR,22423,USA,True
1846,2844,760 Williamson Neck Suite 885,Suite 191,North Rodneyfurt,GA,45684,USA,True
1847,1871,045 Edwards Well Apt. 373,Apt. 379,Lake Craig,AZ,52263,USA,False
1848,4416,61216 Cynthia Knolls Apt. 261,Apt. 628,South Claire,AL,59292,USA,False
1849,4306,712 Martinez Roads Suite 842,Suite 494,Madisonville,AL,22906,USA,True
1850,4181,3889 Hernandez Manor,Apt. 597,Port Melaniefort,CO,05873,USA,True
1851,1937,263 Linda Shoals Apt. 143,Apt. 213,Jacksonbury,OR,62907,USA,True
1852,160,3964 Mccarty Flats,Suite 517,East Derrickville,SD,14950,USA,False
1853,2522,687 Timothy Lock Apt. 987,Suite 400,Johnsonborough,ME,13379,USA,False
1854,4648,15835 Myers Corners,Apt. 109,West Jill,WY,56060,USA,True
1855,2147,6912 Donald Stravenue Suite 293,Suite 401,Priceberg,HI,47731,USA,True
1856,4746,263 Cruz Trail,Apt. 729,Johnsonport,TN,10535,USA,True
1857,3008,30917 Castillo Meadows Suite 035,Apt. 445,Leeton,SC,18279,USA,False
1858,1356,9038 Hernandez Locks Suite 202,Suite 844,Joneshaven,TN,02730,USA,True
1859,759,8785 Reynolds Summit Apt. 481,Suite 492,Costamouth,NC,17692,USA,True
1860,4220,5796 Shannon Ville,Apt. 138,Valeriechester,AZ,40628,USA,True
1861,367,74602 Derrick Dale Suite 712,Apt. 935,West Donaldborough,VA,35903,USA,True
1862,3493,71718 Cross Stream,Suite 351,South Mitchell,MO,70366,USA,False
1863,4146,4675 Veronica Falls Suite 730,Suite 855,Thomasmouth,WV,19098,USA,True
1864,810,764 Thomas River Suite 234,Suite 119,Hillfort,IN,96842,USA,False
1865,1447,843 Rivera Village,Suite 176,Peterport,WY,54169,USA,True
1866,3471,5061 Felicia Common Suite 465,Suite 836,West Stacy,MO,31686,USA,True
1867,2527,8424 Moore Ways Apt. 822,Suite 920,Port Richard,AS,38916,USA,True
1868,1,07251 Crawford Radial,Apt. 874,Port Cathy,FM,85267,USA,False
1869,2662,2213 Kayla Forest Suite 796,Apt. 179,Michaeltown,PR,86440,USA,True
1870,1594,235 Howard Parks Apt. 442,Suite 403,South Johnshire,AL,20697,USA,False
1871,4507,93454 Williams Islands Suite 146,Suite 997,West Rhonda,ID,02599,USA,True
1872,2461,8394 Christina Valleys,Suite 013,Katherineside,IN,54714,USA,True
1873,1339,4680 Denise Summit Apt. 177,Apt. 806,North Jose,MP,05254,USA,True
1874,2953,143 Davis Mountain Apt. 392,Suite 767,North Brooke,LA,06654,USA,True
1875,4475,16032 Smith Fork Suite 961,Suite 518,South Isaac,FL,03524,USA,True
1876,3492,42153 Kathryn Mission,Apt. 840,Ruizport,HI,99689,USA,False
1877,1736,46255 Jessica Summit,Suite 505,Port Stephen,AR,85320,USA,True
1878,873,9543 Jamie Orchard Apt. 118,Apt. 747,Stevenbury,KS,52572,USA,True
1879,925,898 Donna Islands,Apt. 179,Port Cheryl,MA,08062,USA,False
1880,2650,33029 Tyler Pass,Suite 832,Port Kathy,LA,61111,USA,True
1881,430,8347 Robin Dam Apt. 271,Suite 339,Lake Heatherville,GA,79724,USA,False
1882,1663,77331 Meza Lodge,Apt. 481,North Kylemouth,UT,36373,USA,True
1883,1171,9289 Mayer Station Suite 918,Suite 977,Simston,VA,88448,USA,False
1884,1424,59350 Tina Wells,Suite 802,East Tylerfurt,SC,91886,USA,False
1885,641,20563 Jared Stream Suite 927,Suite 750,New Adrian,PW,56232,USA,True
1886,60,78286 Erica Isle Suite 208,Apt. 017,East Jason,MA,42967,USA,True
1887,3623,567 Karina Flats,Suite 031,Lake Megan,AS,82290,USA,True
1888,4148,038 Conner Causeway Suite 632,Suite 626,Melanieborough,IA,13274,USA,True
1889,3203,23250 Harvey Square,Apt. 506,Stephenside,DE,32966,USA,True
1890,3351,9684 Nicole Estates,Suite 221,Michaelside,GU,75282,USA,False
1891,442,742 Jennifer Walks Apt. 448,Suite 684,Lake Andrew,PW,31070,USA,True
1892,674,6007 Gonzales Route,Apt. 098,Franklinview,NC,36143,USA,True
1893,672,05079 Barajas Square Suite 659,Suite 402,Williemouth,UT,01620,USA,True
1894,1655,897 Betty Crossing Apt. 205,Suite 491,Rodriguezmouth,TN,53926,USA,True
1895,2763,86879 Mckinney Mission Suite 765,Suite 647,Rodriguezside,DC,02021,USA,True
1896,1754,484 Hardy Parkway Suite 078,Suite 349,Claybury,PA,75399,USA,False
1897,1201,125 Lisa Shore,Suite 419,Mcclurebury,NJ,89129,USA,False
1898,2644,052 Robert Lake,Suite 179,Lake Olivia,AS,04429,USA,True
1899,1141,3412 Morse Junction Apt. 774,Apt. 231,Paulamouth,ME,00521,USA,False
1900,1040,35623 Nicole Locks Apt. 901,Suite 845,Jamesburgh,GU,94683,USA,True
1901,617,720 Jimenez Brooks,Suite 865,Andrewborough,AK,59554,USA,False
1902,3091,92586 Alexa Square Suite 882,Apt. 732,Port Adrienne,HI,50792,USA,True
1903,53,028 Dean Lake Suite 251,Apt. 102,Aprilhaven,NH,45778,USA,False
1904,906,3303 Jamie Shoal Apt. 323,Suite 918,Vaughnville,IL,30701,USA,True
1905,426,72191 Wright Crossing Apt. 072,Suite 012,Parkerburgh,MA,18938,USA,True
1906,3140,6238 Anthony Island,Apt. 776,East Richardfort,PR,54577,USA,True
1907,3924,47336 Gibson Forks,Apt. 407,West Shannonside,MD,80390,USA,False
1908,4117,289 Christopher Squares,Suite 430,Atkinsonborough,WY,65262,USA,True
1909,4918,0826 Kimberly Manors Apt. 873,Apt. 972,Port Kathrynfurt,PW,18207,USA,False
1910,4446,43719 Howell Lake,Apt. 789,Moodystad,DE,46312,USA,True
1911,1212,1618 Amanda Estates Suite 767,Suite 481,Penaburgh,VT,09502,USA,True
1912,802,97940 Cheryl Spurs Suite 044,Apt. 308,Cookland,AZ,39012,USA,True
1913,1846,97046 Wang Grove,Suite 512,New Linda,WI,05562,USA,True
1914,906,22374 Campbell Summit Apt. 490,Suite 361,Port Kyliebury,HI,99745,USA,True
1915,712,940 Mark Estate,Suite 089,North Karen,MD,73717,USA,True
1916,4513,933 Michael Forest,Suite 800,Christophertown,KY,60661,USA,False
1917,4417,2366 Edward Expressway Apt. 112,Suite 245,West Amy,GA,24047,USA,True
1918,1000,40041 Velazquez Crossing,Suite 570,Port Leslie,DC,46068,USA,False
1919,4261,08512 Ricky Stravenue Apt. 512,Apt. 082,New Marychester,MH,40393,USA,False
1920,2820,151 Hunter Flat Suite 041,Apt. 488,North Justin,OR,52445,USA,True
1921,1814,78376 Melissa Crescent Apt. 684,Suite 838,East Natalieville,MT,71347,USA,True
1922,3390,461 Martinez Route Suite 930,Apt. 982,Lake Brentshire,CT,00554,USA,False
1923,4130,3757 Pamela Course Suite 633,Apt. 336,North Matthew,MD,16612,USA,True
1924,777,57301 Romero Via Apt. 857,Suite 427,Cummingsstad,ID,81379,USA,True
1925,2578,722 Angela Ferry Suite 318,Apt. 104,Youngmouth,VA,84669,USA,False
1926,1800,237 John Loaf,Suite 222,Lake Aaronfort,ID,71124,USA,True
1927,2786,9058 Kramer Track Apt. 682,Suite 869,Thomasborough,NC,07908,USA,False
1928,2399,685 Carrie Street Apt. 582,Apt. 249,South Christyhaven,SD,70429,USA,True
1929,1853,96542 Sheila Keys Suite 028,Suite 306,Port James,MS,35115,USA,True
1930,2067,4896 Cooper Ridge Apt. 495,Apt. 114,West Tiffany,FL,92902,USA,True
1931,1749,607 Sara Knolls Suite 438,Apt. 230,Leebury,CA,98340,USA,True
1932,3237,73415 French Ways Apt. 890,Apt. 188,South Tracie,WV,77672,USA,True
1933,4492,9880 Kristen Underpass,Apt. 152,Jenniferland,ND,03660,USA,True
1934,809,3598 Amanda Well Suite 901,Apt. 197,Ryanside,NH,70874,USA,True
1935,4718,2329 Beltran Trace,Suite 328,Tiffanyton,DC,58467,USA,False
1936,2776,2212 Rollins Skyway,Suite 070,Port Christopherfurt,MO,23109,USA,False
1937,1706,32409 Jeffrey Plains,Apt. 539,West Lee,CT,19503,USA,False
1938,3414,77848 Miller Light,Apt. 799,Port Cherylport,MT,24507,USA,False
1939,3422,212 Hunter Rapids Apt. 266,Apt. 026,East Katherineland,ID,28410,USA,True
1940,2221,735 Vargas Walks,Suite 142,New Wanda,LA,28393,USA,False
1941,3817,642 Mcmillan River Suite 536,Apt. 323,Ruthview,VT,13698,USA,True
1942,896,2306 Harris Hills,Suite 270,Lake Wesleytown,WA,43215,USA,True
1943,729,93597 Justin Center Suite 383,Apt. 844,Lake Lori,ID,34934,USA,True
1944,2113,944 David Squares,Apt. 967,East Scott,IL,03430,USA,True
1945,1120,126 Morgan Point Suite 549,Suite 706,New Stevenville,PW,96897,USA,True
1946,3180,111 Kyle Lake,Suite 745,Perrystad,TN,13973,USA,False
1947,2724,7500 Sandra Square Suite 086,Suite 608,Crystalchester,AS,07791,USA,False
1948,1382,33486 Cole Landing,Apt. 889,Port Karen,SD,60811,USA,True
1949,2835,409 Marc Drive,Suite 698,South Dawnbury,WA,66800,USA,True
1950,2730,9914 Cruz Village Suite 567,Suite 367,West Jacob,MD,24566,USA,True
1951,2196,2981 Lisa Rapids,Apt. 702,North Rhondaview,ME,15186,USA,False
1952,252,468 Theresa Creek,Apt. 621,Port John,IL,76907,USA,False
1953,1125,190 Burns Brook Suite 191,Suite 045,South Stephanie,VT,01786,USA,True
1954,976,00792 James Meadows,Apt. 263,Kimberlyburgh,MH,82236,USA,True
1955,2311,94975 Joe Orchard,Suite 164,Carolshire,MI,83587,USA,True
1956,4362,88382 Trujillo Centers,Apt. 318,East Lindaland,ID,10239,USA,False
1957,945,597 Luna Key,Suite 018,North Lisaberg,MT,89400,USA,True
1958,2402,09541 Sellers Walks,Suite 114,Curryhaven,PA,48707,USA,False
1959,1622,4311 Michelle Haven,Suite 683,Alexanderfurt,HI,67806,USA,True
1960,3739,27025 Ethan Fall Apt. 776,Suite 548,Christianfurt,SC,90808,USA,True
1961,3070,394 Miles Isle,Suite 104,Ewingberg,GA,67239,USA,True
1962,3659,33777 Yoder Burg,Suite 210,North Andrewside,AS,83089,USA,True
1963,2666,097 Dunn Courts,Apt. 705,New Tammyton,NC,14779,USA,False
1964,1852,97154 Salas Gateway,Suite 797,Carterhaven,TX,43394,USA,True
1965,2296,107 Paul Islands Suite 977,Suite 785,East Robert,FM,35575,USA,True
1966,987,67934 Jennifer Circle Suite 296,Suite 553,Williamsbury,NM,22409,USA,False
1967,3690,82653 Jennifer Landing,Apt. 694,Jasonville,DE,90416,USA,False
1968,923,55509 Edwards Curve,Suite 793,Sarahfort,KY,54481,USA,True
1969,3843,1750 Stevens Hill,Apt. 424,Dalechester,KY,86313,USA,True
1970,2104,02347 Crystal Summit Suite 259,Suite 190,Richardville,MA,69127,USA,False
1971,2484,1931 Cameron Rapid Suite 389,Apt. 717,Cameronton,DE,79762,USA,True
1972,3443,541 Michael Passage,Suite 040,Port Patrick,SD,58771,USA,True
1973,2602,0388 James Glen,Suite 936,Port Steventon,NC,39276,USA,True
1974,3360,6132 Michael Land Suite 312,Apt. 872,Port Erichaven,MT,34974,USA,False
1975,2221,48443 Danny Mount,Suite 908,Keithborough,HI,69962,USA,False
1976,449,61052 Cody Plains,Suite 593,Geraldstad,VT,66679,USA,True
1977,4588,5158 Clayton Manors,Apt. 241,East David,MH,05279,USA,True
1978,4943,9990 Bryant Trail,Suite 944,North Jean,IA,14204,USA,False
1979,4123,230 Tom Loop Apt. 495,Suite 860,Jamesmouth,RI,39045,USA,False
1980,4941,789 Ford Brook Apt. 964,Suite 013,Port Dianeview,OK,45791,USA,False
1981,4776,9798 Kathryn Corner Apt. 339,Apt. 860,Port Katelyn,NH,63132,USA,True
1982,1768,925 Michael Road,Apt. 010,Anthonyville,DC,09064,USA,False
1983,3570,7892 Rachel Wall Apt. 836,Apt. 528,Port Yolandamouth,ID,65143,USA,True
1984,1341,156 Natasha Causeway,Suite 711,Brianfort,OR,06452,USA,True
1985,756,7390 Price Highway Apt. 014,Suite 993,Cameronport,MD,94393,USA,True
1986,423,4420 Holloway Plaza,Apt. 269,Elizabethshire,OH,59417,USA,True
1987,392,9760 Patricia Center,Apt. 531,Scottburgh,SC,62605,USA,True
1988,256,9086 Burton Causeway Suite 901,Suite 030,Kristinchester,RI,74892,USA,False
1989,4157,537 Kenneth Mountain,Apt. 640,North Heidi,KS,96756,USA,True
1990,456,5024 Gordon Ville Suite 230,Apt. 733,Carolmouth,ME,55424,USA,True
1991,4099,2908 Edward Summit,Apt. 786,Taylortown,NC,90080,USA,False
1992,220,32525 Paul Mountains,Suite 820,Pedrochester,NC,52235,USA,False
1993,4043,95768 Blake Turnpike Apt. 191,Suite 247,South Hayley,MP,46317,USA,True
1994,4946,6577 Joanne Green,Suite 457,Justinton,CO,57340,USA,True
1995,15,400 Mary Causeway Apt. 383,Suite 405,Jeffreymouth,FM,76959,USA,True
1996,4994,3172 Lawrence Passage Suite 336,Apt. 467,South Keith,IA,41361,USA,True
1997,2902,647 Shaw Parks,Apt. 815,Port Johnny,WV,82915,USA,True
1998,4788,5973 Pierce Ford,Apt. 633,Ginaport,AL,40917,USA,True
1999,985,61164 Rebecca Locks Apt. 290,Suite 458,Catherineland,DC,77539,USA,True
2000,3390,0631 Garcia Haven Suite 129,Apt. 619,Stephensburgh,AS,75989,USA,True
2001,680,4595 Franco Ranch Suite 678,Suite 258,New Annamouth,FL,23592,USA,True
2002,851,659 Gomez Mission,Suite 510,Joyceville,ID,19606,USA,True
2003,2803,1074 Donald Tunnel,Apt. 537,Kellieport,NH,55104,USA,True
2004,1378,277 Brendan Manor,Apt. 265,Port Kimberlystad,SD,11761,USA,False
2005,3866,345 Cox Junctions,Apt. 101,Markport,MD,56966,USA,False
2006,4934,350 Brian Oval,Apt. 826,Brownbury,DE,46019,USA,True
2007,3989,858 Crystal Inlet,Apt. 715,Toddview,NH,48660,USA,True
2008,4829,2800 Walker Views,Apt. 318,Timothyshire,WY,09644,USA,True
2009,992,963 Barnes Square,Apt. 254,Steeleberg,ID,80629,USA,True
2010,4981,499 Katherine Lane,Apt. 167,Masonton,GA,73456,USA,True
2011,4538,3948 William Views Apt. 242,Apt. 717,Anthonyport,PR,82093,USA,True
2012,2367,9138 Matthew Square Apt. 603,Suite 101,Millerstad,NY,56776,USA,True
2013,2258,48090 Arthur Road,Suite 353,Port Dustinfort,CO,34194,USA,True
2014,791,0815 Hicks Mission,Suite 716,Racheltown,LA,33262,USA,True
2015,4322,3898 Jordan Course,Apt. 462,West Adrianashire,AL,85091,USA,False
2016,3295,72920 Jackson Meadows,Suite 947,Brianmouth,MD,83356,USA,True
2017,4122,3336 Andrea Heights,Suite 578,Jenniferberg,NC,99722,USA,True
2018,1468,740 Moore Motorway Suite 154,Suite 326,West Sherry,AS,44875,USA,False
2019,570,07952 Flores Mission Apt. 388,Suite 996,North Corey,MO,88089,USA,True
2020,3282,85412 Thomas Avenue,Apt. 545,Jenkinshaven,NM,69019,USA,False
2021,2287,10608 Carol Camp,Suite 770,Lukemouth,TX,46347,USA,True
2022,663,8667 Ortiz Park,Suite 297,Wareport,NC,03034,USA,True
2023,4857,2780 Stacey Road Suite 802,Suite 548,West Staceychester,RI,66509,USA,True
2024,744,046 Taylor Loop,Suite 344,Lake James,PR,95290,USA,False
2025,3711,44064 James Forges Suite 390,Suite 428,Durhamborough,FL,48579,USA,True
2026,700,972 Jane Views Apt. 325,Suite 918,Caseview,VA,86431,USA,False
